method,backbone,pipeline,candidate_id,source_job_dir,repeat_id,seed,best_epoch,epochs_ran,test_n,num_classes,global_majority_class,global_majority_class_count,global_node_count,majority_class_test_count,majority_baseline_accuracy_pct,test_accuracy_pct,predicted_majority_count,predicted_majority_share_pct,dominant_predicted_class,dominant_predicted_count,dominant_predicted_share_pct,dominant_matches_global_majority,mean_max_probability_pct,correct_predictions,elapsed_sec
LPGNN,gat,figure3_pipeline1,168,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline1.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,13,12358,221,371,1900,5,4,1965,7600,481,25.31578947368421,25.263157894736842,1322,69.57894736842105,4,1322,69.57894736842105,1,26.23281478881836,480,7.190642595291138
LPGNN,gat,figure3_pipeline1,168,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline1.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,20,12365,166,316,1900,5,4,1965,7600,493,25.94736842105263,24.36842105263158,1321,69.52631578947368,4,1321,69.52631578947368,1,28.87672185897827,463,6.630720138549805
LPGNN,gat,figure3_pipeline1,168,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline1.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,27,12372,354,500,1900,5,4,1965,7600,462,24.31578947368421,24.789473684210527,1635,86.05263157894737,4,1635,86.05263157894737,1,27.418693900108337,471,10.13597059249878
PrivGE,gcn,figure3_pipeline2,234,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,4,12349,2,152,1900,5,4,1965,7600,486,25.57894736842105,25.57894736842105,1892,99.57894736842105,4,1892,99.57894736842105,1,33.57550501823425,486,2.102822780609131
PrivGE,gcn,figure3_pipeline2,234,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,11,12356,93,243,1900,5,4,1965,7600,495,26.05263157894737,24.473684210526315,16,0.8421052631578947,3,1879,98.89473684210526,0,24.278341233730316,465,3.0518906116485596
PrivGE,gcn,figure3_pipeline2,234,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,18,12363,66,216,1900,5,4,1965,7600,486,25.57894736842105,25.63157894736842,1892,99.57894736842105,4,1892,99.57894736842105,1,24.673311412334442,487,2.7507429122924805
PrivGE,gcn,figure3_pipeline2,234,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,25,12370,43,193,1900,5,4,1965,7600,462,24.31578947368421,24.105263157894736,1892,99.57894736842105,4,1892,99.57894736842105,1,23.701706528663635,458,2.528001546859741
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,2,12347,201,351,1900,5,4,1965,7600,483,25.42105263157895,25.36842105263158,1877,98.78947368421052,4,1877,98.78947368421052,1,26.442044973373413,482,2.7950375080108643
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,9,12354,254,404,1900,5,4,1965,7600,516,27.157894736842106,27.0,1794,94.42105263157895,4,1794,94.42105263157895,1,25.971755385398865,513,3.9177727699279785
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,16,12361,74,224,1900,5,4,1965,7600,497,26.157894736842106,25.473684210526315,1725,90.78947368421052,4,1725,90.78947368421052,1,23.20600599050522,484,2.193798303604126
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,23,12368,74,224,1900,5,4,1965,7600,457,24.05263157894737,23.789473684210527,1817,95.63157894736842,4,1817,95.63157894736842,1,24.801209568977356,452,2.086146354675293
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,0,12345,40,190,1900,5,4,1965,7600,475,25.0,23.789473684210527,0,0.0,3,1749,92.05263157894737,0,42.73078143596649,452,4.011426687240601
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,7,12352,83,233,1900,5,4,1965,7600,509,26.789473684210527,24.473684210526315,951,50.05263157894737,4,951,50.05263157894737,1,25.53228735923767,465,4.157414436340332
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,14,12359,87,237,1900,5,4,1965,7600,478,25.157894736842106,24.68421052631579,1741,91.63157894736842,4,1741,91.63157894736842,1,26.329708099365234,469,4.617034435272217
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,21,12366,43,193,1900,5,4,1965,7600,530,27.894736842105264,26.42105263157895,1132,59.578947368421055,4,1132,59.578947368421055,1,39.96310532093048,502,3.585812568664551
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,28,12373,95,245,1900,5,4,1965,7600,486,25.57894736842105,24.789473684210527,943,49.63157894736842,4,943,49.63157894736842,1,25.58477222919464,471,4.843032598495483
UPGNet-MBM,gcn,figure3_pipeline3,752,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,5,12350,43,193,1900,5,4,1965,7600,536,28.210526315789473,27.94736842105263,1893,99.63157894736842,4,1893,99.63157894736842,1,28.36807370185852,531,3.123056411743164
UPGNet-MBM,gcn,figure3_pipeline3,752,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,12,12357,22,172,1900,5,4,1965,7600,490,25.789473684210527,22.263157894736842,0,0.0,3,1900,100.0,0,47.14626371860504,423,2.7453699111938477
UPGNet-MBM,gcn,figure3_pipeline3,752,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,19,12364,52,202,1900,5,4,1965,7600,498,26.210526315789473,26.210526315789473,1860,97.89473684210526,4,1860,97.89473684210526,1,30.706310272216797,498,2.988605260848999
UPGNet-MBM,gcn,figure3_pipeline3,752,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,26,12371,25,175,1900,5,4,1965,7600,488,25.68421052631579,25.68421052631579,1900,100.0,4,1900,100.0,1,39.399123191833496,488,2.7164621353149414
UPGNet-MBM,sage,figure3_pipeline3,750,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,3,12348,114,264,1900,5,4,1965,7600,537,28.263157894736842,27.05263157894737,1179,62.05263157894737,4,1179,62.05263157894737,1,24.666322767734528,514,3.1324238777160645
UPGNet-MBM,sage,figure3_pipeline3,750,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,10,12355,102,252,1900,5,4,1965,7600,442,23.263157894736842,23.31578947368421,1564,82.3157894736842,4,1564,82.3157894736842,1,26.227018237113953,443,2.5939996242523193
UPGNet-MBM,sage,figure3_pipeline3,750,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,17,12362,57,207,1900,5,4,1965,7600,480,25.263157894736842,25.526315789473685,1789,94.15789473684211,4,1789,94.15789473684211,1,26.11077129840851,485,2.34722900390625
UPGNet-MBM,sage,figure3_pipeline3,750,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,24,12369,183,333,1900,5,4,1965,7600,467,24.57894736842105,24.0,1702,89.57894736842105,4,1702,89.57894736842105,1,26.252108812332153,456,3.1056644916534424
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,1,12346,76,226,1900,5,4,1965,7600,497,26.157894736842106,25.894736842105264,1791,94.26315789473684,4,1791,94.26315789473684,1,27.80742347240448,492,5.374377012252808
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,8,12353,42,192,1900,5,4,1965,7600,487,25.63157894736842,25.36842105263158,1857,97.73684210526316,4,1857,97.73684210526316,1,26.28573179244995,482,4.484027624130249
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,15,12360,69,219,1900,5,4,1965,7600,466,24.526315789473685,23.894736842105264,1851,97.42105263157895,4,1851,97.42105263157895,1,26.80518329143524,454,5.023319482803345
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,22,12367,3,153,1900,5,4,1965,7600,534,28.105263157894736,28.105263157894736,1898,99.89473684210526,4,1898,99.89473684210526,1,71.1766004562378,534,3.7631711959838867
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,29,12374,105,255,1900,5,4,1965,7600,509,26.789473684210527,27.263157894736842,1840,96.84210526315789,4,1840,96.84210526315789,1,28.0361145734787,518,5.646273374557495
UPGNet-PM,gcn,figure3_pipeline4,932,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,6,12351,3,153,1900,5,4,1965,7600,490,25.789473684210527,25.63157894736842,1888,99.36842105263158,4,1888,99.36842105263158,1,82.7196717262268,487,2.7436156272888184
UPGNet-PM,gcn,figure3_pipeline4,932,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,13,12358,125,275,1900,5,4,1965,7600,481,25.31578947368421,23.736842105263158,994,52.31578947368421,4,994,52.31578947368421,1,26.876381039619446,451,3.8722870349884033
UPGNet-PM,gcn,figure3_pipeline4,932,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,20,12365,6,156,1900,5,4,1965,7600,493,25.94736842105263,24.736842105263158,1559,82.05263157894737,4,1559,82.05263157894737,1,45.525169372558594,470,2.4141924381256104
UPGNet-PM,gcn,figure3_pipeline4,932,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,27,12372,37,187,1900,5,4,1965,7600,462,24.31578947368421,24.263157894736842,1889,99.42105263157895,4,1889,99.42105263157895,1,31.737732887268066,461,2.93404221534729
UPGNet-PM,sage,figure3_pipeline4,1158,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,4,12349,229,379,1900,5,4,1965,7600,486,25.57894736842105,25.263157894736842,1684,88.63157894736842,4,1684,88.63157894736842,1,29.904058575630188,480,4.710454225540161
UPGNet-PM,sage,figure3_pipeline4,1158,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,11,12356,35,185,1900,5,4,1965,7600,495,26.05263157894737,26.0,759,39.94736842105263,3,1125,59.21052631578947,0,27.848348021507263,494,2.3454031944274902
UPGNet-PM,sage,figure3_pipeline4,1158,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,18,12363,204,354,1900,5,4,1965,7600,486,25.57894736842105,23.42105263157895,1213,63.8421052631579,4,1213,63.8421052631579,1,27.254369854927063,445,3.8564603328704834
UPGNet-PM,sage,figure3_pipeline4,1158,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,25,12370,57,207,1900,5,4,1965,7600,462,24.31578947368421,24.105263157894736,1681,88.47368421052632,4,1681,88.47368421052632,1,29.782167077064514,458,2.8427317142486572
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,2,12347,50,200,1900,5,4,1965,7600,483,25.42105263157895,25.210526315789473,1871,98.47368421052632,4,1871,98.47368421052632,1,28.711065649986267,479,4.79845404624939
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,9,12354,39,189,1900,5,4,1965,7600,516,27.157894736842106,25.842105263157894,1247,65.63157894736842,4,1247,65.63157894736842,1,31.775033473968506,491,4.100733757019043
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,16,12361,58,208,1900,5,4,1965,7600,497,26.157894736842106,26.157894736842106,1654,87.05263157894737,4,1654,87.05263157894737,1,26.67105495929718,497,4.639892339706421
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,23,12368,130,280,1900,5,4,1965,7600,457,24.05263157894737,24.36842105263158,1720,90.52631578947368,4,1720,90.52631578947368,1,25.71972906589508,463,5.674335718154907
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,0,12345,16,166,1900,5,4,1965,7600,475,25.0,23.842105263157894,1475,77.63157894736842,4,1475,77.63157894736842,1,27.04189121723175,453,2.5052661895751953
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,7,12352,3,153,1900,5,4,1965,7600,509,26.789473684210527,25.789473684210527,816,42.94736842105263,3,1007,53.0,0,26.256650686264038,490,1.9502272605895996
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,14,12359,2,152,1900,5,4,1965,7600,478,25.157894736842106,24.57894736842105,1651,86.89473684210526,4,1651,86.89473684210526,1,27.11087167263031,467,1.887117862701416
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,21,12366,32,182,1900,5,4,1965,7600,530,27.894736842105264,24.94736842105263,1105,58.1578947368421,4,1105,58.1578947368421,1,27.036699652671814,474,2.2657389640808105
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,28,12373,27,177,1900,5,4,1965,7600,486,25.57894736842105,25.526315789473685,1235,65.0,4,1235,65.0,1,27.315309643745422,485,2.37155818939209
FeatFree,sage,featfree,223,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/sage/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false,5,12350,41,191,1900,5,4,1965,7600,536,28.210526315789473,27.68421052631579,660,34.73684210526316,3,1205,63.421052631578945,0,26.895663142204285,526,1.7628977298736572
FeatFree,sage,featfree,223,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/sage/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false,12,12357,39,189,1900,5,4,1965,7600,490,25.789473684210527,25.63157894736842,1723,90.6842105263158,4,1723,90.6842105263158,1,28.008365631103516,487,1.9791560173034668
